parentUUID,rawTitle,cleanTitle,secondaryLanguageTitle,totalHoursWatched,imdbMatchedTitle,imdbMatchConfidence,imdbLink,imdbGenres,imdbType,imdbUserRating,imdbNumRatings,directorCount,writerCount,castCount,producerCount,composerCount,cinematographerCount,editorCount,castingDirectorCount,artDirectorCount,setDecoratorCount,costumeDesignerCount,makeUpDepartmentCount,productionManagerCount,assistantDirectorCount,artDepartmentCount,soundDepartmentCount,stuntsCount,cameraDepartmentCount,costumeDepartmentCount,editorialDepartmentCount,musicDepartmentCount,scriptDepartmentCount,miscellaneousCrewCount
d1274a5c-3235-4311-b185-120aa0c5b8c9,The Spy Gone North // 공작,The Spy Gone North,,600000,The Spy Gone North,100,https://www.imdb.com/title/tt8290698/,"Drama, Thriller",Film,7.3,6K,1,3,52,6,1,1,2,,,,,6,2,,,,2,1,,,2,,
4b31072b-d78a-4edc-b1fa-31f5f78d702d,The Truman Show,The Truman Show,,600000,The Truman Show,100,https://www.imdb.com/title/tt0120382/,"Comedy, Drama",Film,8.2,1.2M,1,1,82,6,1,1,2,1,1,2,1,12,4,8,47,20,18,54,5,15,9,3,72
05dda836-0bb7-4d91-8dc7-2525d15df9b9,The Spy Who Dumped Me,The Spy Who Dumped Me,,600000,The Spy Who Dumped Me,100,https://www.imdb.com/title/tt6663582/,"Action, Adventure, Comedy",Film,6.0,82K,1,2,55,16,1,1,1,5,5,4,2,51,16,25,50,42,78,116,23,20,35,3,125
57c5fd36-0735-465a-8272-bb086149e5e4,Thunderstruck (2012),Thunderstruck,,600000,Thunderstruck,100,https://www.imdb.com/title/tt2041488/,"Comedy, Family, Fantasy",Film,5.1,5.8K,1,2,67,5,1,1,1,1,1,1,1,8,3,4,16,10,6,34,9,4,,2,38
8ef18f42-fd58-4c90-9f09-fe6eb335b93b,The Upside,The Upside,,600000,The Upside,100,https://www.imdb.com/title/tt1987680/,"Comedy, Drama",Film,7.0,63K,1,3,142,12,1,1,1,2,2,2,1,9,7,7,36,22,15,48,18,13,17,1,70
dddb6976-1bdb-46dd-8862-5a83707dc030,The Zoya Factor // द ज़ोया फ़ैक्टर,The Zoya Factor,,600000,The Zoya Factor,100,https://www.imdb.com/title/tt8304386/,"Comedy, Drama, Romance",Film,4.4,2.7K,2,3,54,6,2,1,2,1,2,,3,3,12,12,7,15,,26,1,6,13,3,10
131a3e39-8740-4b5f-9f9f-1ba24f220c1c,The Vanished (2020),The Vanished,,600000,The Vanished,100,https://www.imdb.com/title/tt9794630/,"Action, Crime, Horror",Film,5.7,12K,1,1,33,20,1,1,1,2,2,1,2,3,1,4,5,3,13,21,1,1,5,1,21
1ba9e9f8-fbdf-4f7f-b288-c054f31377d8,"To Each, Her Own // Les goûts et les couleurs","To Each, Her Own",,600000,To Each Her Own,100,https://www.imdb.com/title/tt1482254/,"Drama, Romance",Film,6.1,140,1,1,13,1,,1,1,,,,,,,,,,,,,,,,
608db69d-d968-42e1-92d1-17883e59f923,Tres metros sobre el cielo,Tres metros sobre el cielo,,600000,Tres Metros Sobre El Cielo,100,https://www.imdb.com/title/tt1648216/,"Action, Drama, Romance",Film,6.8,29K,1,2,45,11,1,1,2,3,1,,1,9,3,5,10,11,9,53,8,2,17,3,24
853d46ef-5c45-4400-ade0-87aaf387d875,Trash // Trash - A Esperança Vem do Lixo,Trash,,600000,Trash,100,https://www.imdb.com/title/tt1921149/,"Adventure, Crime, Drama",Film,7.1,23K,2,3,50,12,1,1,1,2,1,,1,5,4,10,14,27,2,26,8,14,11,2,37
ec07d101-c50d-4e1b-8099-fb36346c655d,Tuesdays & Fridays,Tuesdays & Fridays,,600000,Tuesdays and Fridays,85,https://www.imdb.com/title/tt9176102/,"Comedy, Musical, Romance",Film,4.5,879,1,1,40,9,3,1,1,4,1,,1,5,2,9,4,14,,10,3,5,8,3,8
a9fd0af5-21b5-4944-bc4b-a7ad61a720c1,Tucker and Dale vs. Evil,Tucker and Dale vs. Evil,,600000,Tucker and Dale vs Evil,100,https://www.imdb.com/title/tt1465522/,"Comedy, Horror",Film,7.5,192K,1,2,28,9,1,1,1,1,,3,1,7,2,4,17,31,15,32,4,17,11,2,46
556e4301-018c-4abd-912e-e022989f0997,Under Suspicion (2000),Under Suspicion,,600000,Under Suspicion,100,https://www.imdb.com/title/tt0164212/,"Crime, Drama, Thriller",Film,6.4,27K,1,6,42,10,1,1,1,2,1,1,1,5,2,4,36,26,3,35,8,11,35,1,73
588e39c1-f157-49a7-9318-9fc0cab743d6,Up for Love // Un homme à la hauteur,Up for Love,,600000,Up for Love,100,https://www.imdb.com/title/tt4699388/,"Comedy, Romance",Film,6.3,9.1K,1,7,32,7,1,1,1,2,,1,1,2,8,4,13,10,15,31,2,9,18,2,6
eb193472-9fb3-46fa-b68f-8c88d348dee1,Ultras,Ultras,,600000,Ultras,100,https://www.imdb.com/title/tt10937434/,Drama,Film,6.2,5.4K,1,2,14,6,1,1,1,2,,,1,4,5,6,3,12,30,11,2,4,,2,3
bc084a18-bc37-4c4b-b8a8-0f48f2d8d8d0,Wolke unterm Dach,Wolke unterm Dach,,600000,Wolke unterm Dach,100,https://www.imdb.com/title/tt13803064/,Drama,Film,5.8,168,1,2,23,8,2,1,1,1,,,1,,,2,1,12,,3,,6,6,,1
a2bb2c5b-8504-4a98-9122-cf071fa68d46,Weißbier im Blut,Weißbier im Blut,,600000,Weißbier im Blut,93.75,https://www.imdb.com/title/tt14104436/,"Comedy, Crime",Film,5.6,362,1,1,17,12,1,1,1,,,,1,3,1,1,,4,1,2,,2,,,
4a08778f-e940-4599-8182-e09bcf371bd5,Wild Mountain Thyme,Wild Mountain Thyme,,600000,Wild Mountain Thyme,100,https://www.imdb.com/title/tt6842770/,"Comedy, Drama, Romance",Film,5.7,12K,1,2,25,22,1,1,1,,2,1,1,6,,9,20,15,6,22,3,5,8,1,20
bcc483c2-2197-4882-989d-b4326bb84d22,37 Seconds // 37セカンズ,37 Seconds,,500000,37 Seconds,100,https://www.imdb.com/title/tt6156138/,Drama,Film,7.4,3.1K,1,2,23,15,2,2,1,1,,1,1,1,,7,1,10,,11,,9,1,1,2
655abd71-787c-47ec-a477-21df5a7fa492,7 Khoon Maaf // सात खून माफ़,7 Khoon Maaf,,500000,7 Khoon Maaf,100,https://www.imdb.com/title/tt1629376/,"Comedy, Drama, Mystery",Film,6.3,6.5K,1,3,26,13,1,1,1,1,2,,1,9,8,9,3,10,2,9,2,7,13,1,16
fed123e5-792f-47b4-832d-db9190aaee85,"A Long Way to Come Home // Jalan yang Jauh, Jangan Lupa Pulang",A Long Way to Come Home,,500000,A Long Way to Come Home,100,https://www.imdb.com/title/tt23472308/,Drama,Film,6.6,386,1,3,10,6,1,1,1,,,1,,1,1,,6,16,,1,1,,5,,3
e42312c1-3a68-49dd-9477-e9409493a2b3,A Belle for Christmas,A Belle for Christmas,,500000,A Belle for Christmas,100,https://www.imdb.com/title/tt3256812/,"Comedy, Drama, Family",Film,4.7,568,1,1,42,3,1,,1,,1,1,1,4,1,3,3,7,,15,3,5,,1,8
45aa62a1-dcc9-4857-b90c-36e72d03e578,A Garota Invisível,A Garota Invisível,,500000,A Garota Invisível,94.44,https://www.imdb.com/title/tt14164248/,"Comedy, Family, Musical",Film,4.9,84,1,1,8,1,1,,1,,1,,,1,2,1,,4,,1,1,1,2,,
72fc4a5d-3eab-4c06-8a3c-aa5923e58ca5,A Love You,A Love You,,500000,A Love You,100,https://www.imdb.com/title/tt4384186/,"Comedy, Romance",Film,5.2,249,1,1,23,1,1,1,2,2,,,,3,5,1,,9,,11,,1,,2,5
47258de9-d0f4-4de2-b11a-b5201f3f9b63,A Secret Love,A Secret Love,,500000,A Secret Love,100,https://www.imdb.com/title/tt3260524/,"Documentary, Biography, Drama",Film,7.8,4.9K,1,3,13,14,1,1,1,,,,,,,,,4,,5,,8,4,,9
8f4c3312-9457-431d-a16e-bf7cf7821aa3,A Nightmare on Elm Street (2010),A Nightmare on Elm Street,,500000,A Nightmare on Elm Street,100,https://www.imdb.com/title/tt0087800/,Horror,Film,7.4,260K,1,1,32,5,1,1,2,1,,1,1,6,3,3,14,9,19,14,2,5,3,1,16
67feb210-6eef-42a4-b3e8-8e666b43adb2,All the Money in the World,All the Money in the World,,500000,All the Money in the World,100,https://www.imdb.com/title/tt5294550/,"Crime, Drama, History",Film,6.8,90K,1,2,83,10,1,1,1,1,7,3,1,54,12,26,144,35,42,166,50,28,31,2,152
0393080f-959e-48c5-8bcd-6c74474fed42,All Roads Lead to Rome,All Roads Lead to Rome,,500000,All Roads Lead to Rome,100,https://www.imdb.com/title/tt4119278/,"Comedy, Drama, Romance",Film,4.9,6.6K,1,2,31,24,1,1,1,3,,1,1,8,8,5,7,11,2,27,4,12,3,1,53
18df7e20-e5de-45aa-9412-30889319e8bf,Abe (2019),Abe,,500000,Abe,100,https://www.imdb.com/title/tt5805768/,"Comedy, Drama",Film,6.2,2.3K,1,8,27,27,1,3,3,3,1,1,1,8,7,11,22,17,2,47,6,21,8,2,109
e5622828-e2c3-49d1-b168-874b7b934f02,Almost Christmas,Almost Christmas,,500000,Almost Christmas,100,https://www.imdb.com/title/tt4649416/,"Comedy, Drama, Romance",Film,6.1,7.8K,1,1,66,8,1,1,1,3,1,1,1,17,2,5,24,21,12,41,5,8,61,1,40
705a0268-c7a7-4410-99b5-ec5fd42d9870,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,,500000,Anchorman: The Legend of Ron Burgundy,97.3,https://www.imdb.com/title/tt0357413/,Comedy,Film,7.1,376K,1,2,76,4,1,1,1,2,2,1,1,11,3,5,35,28,21,33,5,9,24,2,56
d9781150-8d16-4b63-aa57-7a557fad2a55,Anjaan,Anjaan,,500000,Anjaan,100,https://www.imdb.com/title/tt3563156/,"Action, Crime, Thriller",Film,5.2,5.8K,2,4,26,6,1,1,1,,2,,1,,1,4,3,2,2,7,,,12,,5
9fdd77b8-0b99-47f2-9364-b6d6758f6761,Apollo 11 (2019),Apollo 11,,500000,Apollo 11,100,https://www.imdb.com/title/tt8760684/,"Documentary, History",Film,8.1,27K,1,,22,9,1,5,1,,,,,,,,,3,,,,8,3,,8
73f3e78a-9894-4cae-8938-f96937f558dc,Ang Pangarap Kong Holdap,Ang Pangarap Kong Holdap,,500000,Ang pangarap kong holdap,100,https://www.imdb.com/title/tt9349770/,Comedy,Film,7.1,587,1,1,54,5,1,1,1,1,1,,,2,,1,6,12,1,104,4,14,,4,70
4e577899-7a4a-4b54-abf9-151b41ad3601,Awara Paagal Deewana // आवारा पागल दीवाना,Awara Paagal Deewana,,500000,Awara Paagal Deewana,100,https://www.imdb.com/title/tt0319020/,"Action, Comedy, Crime",Film,6.2,9K,1,6,14,1,3,1,1,,2,,1,4,,5,4,15,5,28,5,9,12,,30
3115ee54-6d18-481f-ab28-c6b85767c583,Arisaka,Arisaka,,500000,Arisaka,100,https://www.imdb.com/title/tt11443276/,"Action, Thriller",Film,5.7,475,1,2,28,6,2,1,1,1,1,1,,5,1,1,26,6,3,15,2,6,,1,61
a805371a-d40e-4038-826d-32d4a6774d5e,Atithi Devo Bhava,Atithi Devo Bhava,,500000,Atithi Devobhava,94.12,https://www.imdb.com/title/tt15341118/,"Drama, Romance",Film,5.9,787,1,1,8,2,1,1,1,,,,,,,,,2,,1,,,,,2
e6c15217-38ae-435c-b73e-257a38a66ddf,Baba Parasi,Baba Parasi,,500000,Baba Parası,90.91,https://www.imdb.com/title/tt10549312/,Comedy,Film,4.6,3.6K,1,1,25,4,2,2,2,1,3,,1,3,1,5,2,7,,8,,2,6,1,2
1b2c947f-a636-44f3-b97c-ec62db20bf65,Arrivano i prof,Arrivano i prof,,500000,Arrivano i prof,100,https://www.imdb.com/title/tt7279014/,Comedy,Film,4.5,740,1,5,25,3,1,1,1,2,,,1,5,2,4,3,5,8,6,,3,,,3
2b7e1ae3-5160-4c1e-ae77-c5d864aa6498,Appleseed Alpha,Appleseed Alpha,,500000,Appleseed Alpha,100,https://www.imdb.com/title/tt3638012/,"Animation, Action, Adventure",Film,6.5,8.8K,2,2,16,10,1,,,,,,,,,,7,9,4,,,,24,,18
e0836dae-35f3-4a57-baf1-5ec7552e644a,Barbie Star Light Adventure,Barbie Star Light Adventure,,500000,Barbie: Star Light Adventure,96.43,https://www.imdb.com/title/tt5502946/,"Animation, Family, Sci-Fi",Film,5.8,994,2,2,16,11,1,,1,,,,,,7,1,14,4,,,,6,2,,100
02bad7ca-7242-4e40-843e-0e07121128fa,Bad Teacher (2011),Bad Teacher,,500000,Bad Teacher,100,https://www.imdb.com/title/tt1284575/,"Comedy, Romance",Film,5.7,211K,1,2,70,9,1,1,1,2,1,1,1,9,4,5,22,20,17,35,8,12,12,1,43
c7fc60a6-80c8-48b3-b0d8-d97512e91bc1,Bamse Och Tjuvstaden,Bamse Och Tjuvstaden,,500000,Bamse och tjuvstaden,100,https://www.imdb.com/title/tt3129656/,"Animation, Adventure, Comedy",Film,6.1,744,1,3,18,8,1,2,,,,,,,5,1,1,8,,,,2,13,,20
4f2d64b4-fb6d-48ea-8aaf-f84b9fb1f4a8,Bad Genius // ฉลาดเกมส์โกง,Bad Genius,,500000,Bad Genius,100,https://www.imdb.com/title/tt6788942/,"Comedy, Crime, Drama",Film,7.6,23K,1,3,50,9,1,1,1,,1,,,4,6,2,8,14,,28,2,1,3,3,20
ffa4dac8-f077-47ef-85e5-5593043e37b1,Bad Day for the Cut,Bad Day for the Cut,,500000,Bad Day for the Cut,100,https://www.imdb.com/title/tt5653514/,"Action, Crime, Drama",Film,6.5,8.7K,1,2,24,2,1,1,1,1,,,,2,1,4,4,5,1,5,1,5,1,2,4
8d0e5d44-d32f-42fb-aa2e-98fb192e835b,Bad Country,Bad Country,,500000,Bad Country,100,https://www.imdb.com/title/tt2350892/,"Action, Crime, Drama",Film,5.8,9.1K,1,5,61,22,2,1,2,2,,1,1,7,3,6,17,14,31,29,8,7,11,1,31
77b9cebb-ac8a-49b3-809d-0581b3b4602f,Bhaji In Problem,Bhaji In Problem,,500000,Bha Ji in Problem,94.12,https://www.imdb.com/title/tt2879770/,Comedy,Film,7.1,1.1K,1,3,32,5,1,1,,,,,1,1,1,5,,5,,1,1,,,,3
50bc3f28-c1bb-4e0b-b7d4-cbc3a4dcd3b9,Before I Go to Sleep,Before I Go to Sleep,,500000,Before I Go to Sleep,100,https://www.imdb.com/title/tt1726592/,"Drama, Mystery, Thriller",Film,6.3,84K,1,2,21,17,1,1,1,1,3,1,1,5,5,9,21,17,9,25,3,19,17,1,53
ee147b7e-ff65-4345-9c28-62b8cd9a6268,Better Watch Out,Better Watch Out,,500000,Better Watch Out,100,https://www.imdb.com/title/tt4443658/,"Comedy, Horror, Thriller",Film,6.5,46K,1,3,34,10,1,1,1,1,,1,1,2,4,4,41,17,11,53,2,10,44,2,48
8b23afaa-8f7a-4157-9bd8-7309c716ec14,Barcelona: A Love Untold,Barcelona: A Love Untold,,500000,Barcelona: A Love Untold,95.83,https://www.imdb.com/title/tt5755912/,"Drama, Romance",Film,6.6,862,1,4,40,5,1,1,1,,1,,,5,7,1,14,12,1,28,5,27,11,12,137
49155d01-a746-45f9-8cb9-5909b72d767d,Benjamin the Elephant // Benjamin Blümchen,Benjamin the Elephant,,500000,Benjamin the Elephant,100,https://www.imdb.com/title/tt6688324/,"Comedy, Family",Film,3.9,315,1,2,32,2,1,1,2,1,1,1,1,4,1,2,15,5,3,16,4,6,,1,8
805f978e-ab98-4522-a35b-f7d544f1b780,Better Days // 少年的你,Better Days,,500000,Better Days,100,https://www.imdb.com/title/tt9586294/,"Crime, Drama, Romance",Film,7.6,13K,1,5,106,28,1,1,1,1,,,1,7,4,6,28,28,5,32,7,4,6,17,15
e1bf1a52-d01e-4cb4-8d53-33abe4dc9cdc,Biko,Biko,,500000,Biko,100,https://www.imdb.com/title/tt14571020/,"Drama, Family, Romance",Film,5.6,30,1,2,6,10,,1,,,,,,,,,,,,,,2,,,
027e30dd-4514-4a27-881c-9cc9f9bf5bc4,Black Rose (2018),Black Rose,,500000,Black Rose,100,https://www.imdb.com/title/tt3266724/,"Action, Crime, Drama",Film,2.8,2.6K,1,2,46,10,1,1,1,,,1,1,3,2,5,6,10,2,14,2,9,6,1,12
615da455-1c89-425b-9d8a-23fe9f7aa3ae,Blue Jasmine,Blue Jasmine,,500000,Blue Jasmine,100,https://www.imdb.com/title/tt2334873/,"Comedy, Drama, Romance",Film,7.3,212K,1,1,114,7,,1,1,2,1,1,1,9,4,8,43,17,,51,14,21,1,1,74
e580a205-b001-4a01-a4fe-cfdd31fd7528,Bodyguards and Assassins // 十月围城,Bodyguards and Assassins,,500000,Bodyguards and Assassins,100,https://www.imdb.com/title/tt1403130/,"Action, Drama, History",Film,6.8,8.5K,1,7,42,20,1,1,2,,1,,1,5,6,4,7,6,10,8,11,3,1,3,17
2aa48477-9eac-4a52-ab05-7ff09f65cca5,Borders of Love // Hranice lásky,Borders of Love,,500000,Borders of Love,100,https://www.imdb.com/title/tt16578828/,Drama,Film,5.6,543,1,8,18,8,1,1,1,1,,,1,2,,3,,,,,,1,,,1
931176dd-34c1-45b9-8e15-de1bcbf2500b,Boyhood,Boyhood,,500000,Boyhood,100,https://www.imdb.com/title/tt1065073/,Drama,Film,7.9,365K,1,1,106,9,,2,1,1,,1,1,1,2,9,9,23,4,48,5,15,7,1,143
c36723e8-830e-4122-96f6-1047fb2747d5,BuyBust,BuyBust,,500000,BuyBust,100,https://www.imdb.com/title/tt5938084/,"Action, Crime, Thriller",Film,5.7,2.1K,1,3,42,11,2,1,1,,,,,,,2,,2,6,3,,5,,2,7
661f54d4-03f6-49c2-a3f8-4e2bdeb484a7,Burning Sands,Burning Sands,,500000,Burning Sands,100,https://www.imdb.com/title/tt5826432/,Drama,Film,6.0,3K,1,2,47,13,1,1,1,1,1,1,1,4,1,2,3,26,4,16,3,2,11,3,19
31a06026-35d8-48cc-9454-0cc0dca1a957,Cape Fear (1991),Cape Fear,,500000,Cape Fear,100,https://www.imdb.com/title/tt0101540/,"Crime, Thriller",Film,7.3,214K,1,3,43,6,1,1,1,1,1,1,1,9,3,5,35,20,8,36,4,7,17,1,54
4b35b56b-9916-44ea-b703-fb27dc3405ea,"Center of My World // Mitte Der Welt, Die",Center of My World,,500000,Center of My World,100,https://www.imdb.com/title/tt4932154/,"Drama, Romance",Film,7.2,7.1K,1,2,17,9,1,1,1,3,,,1,2,4,2,10,7,,24,4,2,,2,5
3ce09677-f47a-4a28-84b6-36f557471ca4,Chaman Bahaar // चमन बहार,Chaman Bahaar,,500000,Chaman Bahaar,100,https://www.imdb.com/title/tt8747450/,"Comedy, Drama",Film,6.9,11K,1,2,15,7,2,1,1,3,,,,2,2,4,1,12,,6,1,8,12,1,4
683cbf15-bfbf-4bc3-a3e6-a2cd4e53572a,Casa da Mãe Joana,Casa da Mãe Joana,,500000,Casa da Mãe Joana,94.12,https://www.imdb.com/title/tt0831904/,Comedy,Film,5.1,441,3,2,32,4,,1,1,,,,,,3,3,,7,,5,2,6,2,,4
e8f2de96-ca5d-4b1c-9c42-3a38902dfa75,Capernaum // كفرناحوم,Capernaum,,500000,Capernaum,100,https://www.imdb.com/title/tt8267604/,Drama,Film,8.4,103K,1,5,115,24,1,1,2,1,1,,1,3,13,4,4,16,,21,2,14,14,3,55
881abb4d-76b5-45ff-804a-c72ddfe79b1d,Coded Bias,Coded Bias,,500000,Coded Bias,100,https://www.imdb.com/title/tt11394170/,Documentary,Film,6.8,2.7K,1,4,67,4,1,1,4,,,,,,,,,3,,1,,,,,5
787a5464-cfc8-45d1-a5a4-8bcf3bcee908,Cloverfield,Cloverfield,,500000,Cloverfield,100,https://www.imdb.com/title/tt1060277/,"Horror, Sci-Fi, Thriller",Film,7.0,418K,1,1,69,5,1,1,1,1,1,1,1,12,3,7,66,48,24,75,19,22,4,2,91
4bfabf18-8910-45b2-ac28-214e69660c41,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,,500000,Cirque du Freak: The Vampire's Assistant,95,https://www.imdb.com/title/tt0450405/,"Action, Adventure, Fantasy",Film,5.8,48K,1,3,66,10,1,1,1,1,2,1,1,37,3,7,73,28,28,69,20,10,33,1,73
cdee643b-a7d5-4b74-bc78-247cdfc1105d,Counterpunch,Counterpunch,,500000,Counterpunch,100,https://www.imdb.com/title/tt2051850/,"Action, Biography, Drama",Film,4.8,795,1,3,77,10,2,1,1,2,,,,2,1,2,,5,1,18,,1,1,1,12
30ed78e7-81bf-45bb-9ba7-2bb3b27a9a6d,Contraband (2012),Contraband,,500000,Contraband,100,https://www.imdb.com/title/tt1524137/,"Action, Adventure, Crime",Film,6.4,126K,1,3,69,8,1,1,1,2,1,1,1,10,4,8,41,36,37,66,15,13,14,2,82
42ef2dab-463e-496c-84d2-a03ea0a2f9fc,"Definitely, Maybe","Definitely, Maybe",,500000,"Definitely, Maybe",94.12,https://www.imdb.com/title/tt0832266/,"Comedy, Drama, Romance",Film,7.1,172K,1,1,77,5,1,1,1,2,1,1,2,6,4,4,42,23,1,48,12,13,25,2,83
b9b67239-4065-4b4b-ac17-fdc9372f0d8b,Deliha,Deliha,,500000,Deliha,100,https://www.imdb.com/title/tt4003066/,"Comedy, Family, Romance",Film,4.6,4.9K,1,2,41,3,1,1,1,1,1,,1,5,1,4,4,6,,11,2,2,4,1,7
a61dad43-23ea-46ea-aac5-76d9839d24b6,"Die Wilden Hühner und das Leben // Wilden Hühner und das Leben, Die",Die Wilden Hühner und das Leben,,500000,Die Wilden Hühner und das Leben,96.77,https://www.imdb.com/title/tt1213660/,"Adventure, Comedy, Drama",Film,5.4,555,1,4,28,5,1,1,1,2,,,1,6,4,2,11,10,2,13,6,1,1,1,11
06856a7d-d072-487e-9144-4766a9b38e0f,Deuce Bigalow: European Gigolo,Deuce Bigalow: European Gigolo,,500000,Deuce Bigalow: European Gigolo,96.67,https://www.imdb.com/title/tt0367652/,Comedy,Film,4.7,53K,1,6,79,6,1,1,2,3,,1,1,12,3,8,17,19,26,29,1,11,9,2,43
2c629e1f-35b1-4414-9ae7-ddbbbd36df17,Divorzio a Las Vegas,Divorzio a Las Vegas,,500000,Divorzio a Las Vegas,100,https://www.imdb.com/title/tt11204984/,"Comedy, Romance",Film,5.1,247,1,4,32,5,1,1,1,,1,1,1,5,3,3,4,7,,17,1,4,1,1,8
17148944-7f29-4bb2-9fc3-c10361fa79be,Do Dooni Chaar // दो दूनी चार,Do Dooni Chaar,,500000,Do Dooni Chaar,100,https://www.imdb.com/title/tt1714832/,"Comedy, Crime, Drama",Film,7.5,5.9K,1,2,77,6,2,1,1,,1,,3,,,3,2,5,1,1,,7,9,,2
1f94a085-67c4-4a65-af07-8b73474df192,Detour // 올레,Detour,,500000,Detour,100,https://www.imdb.com/title/tt0037638/,"Crime, Drama, Film-Noir",Film,7.3,19K,1,3,12,2,1,1,1,,1,1,,1,1,1,,1,,,2,,,1,2
cab21e13-e975-4034-8e9f-1ee95f765e73,Diana: The Woman Inside,Diana: The Woman Inside,,500000,Diana: The Woman Inside,95.65,https://www.imdb.com/title/tt7143492/,Documentary,Film,6.8,162,1,1,12,2,,2,1,,,,,,,,,1,,1,,1,,,11
ae44383b-cccf-45a0-af4f-5c7ae1cd53ce,Dennis the Menace (1993),Dennis the Menace,,500000,Dennis the Menace,100,https://www.imdb.com/title/tt0106701/,"Comedy, Family",Film,5.7,64K,1,2,33,4,1,1,1,2,2,1,2,8,1,7,28,33,12,30,3,9,30,3,34
9eb54bf9-2422-424f-a3cf-3ec9a235c7ac,Divines,Divines,,500000,Divines,100,https://www.imdb.com/title/tt4730986/,"Crime, Drama",Film,7.4,10K,1,7,33,4,1,1,2,2,,,1,2,4,3,7,10,3,13,1,5,3,1,11
fefc6f98-1132-4dd7-b51e-ff7a8a3abe9c,Disobedience,Disobedience,,500000,Disobedience,100,https://www.imdb.com/title/tt6108178/,Drama,Film,6.6,35K,1,3,52,16,1,1,1,1,2,,1,8,3,5,9,20,1,38,9,5,20,3,90
c4555a96-bfe2-487a-a00c-89b589760edc,Dolphin Tale,Dolphin Tale,,500000,Dolphin Tale,100,https://www.imdb.com/title/tt1564349/,"Drama, Family",Film,6.8,26K,1,2,59,11,1,1,1,2,1,1,1,16,5,6,48,22,3,39,8,21,23,1,81
225945df-0b69-4411-b4cb-cd6962a9d163,Dream Horse,Dream Horse,,500000,Dream Horse,100,https://www.imdb.com/title/tt9883996/,"Biography, Comedy, Drama",Film,6.9,6.8K,1,1,83,14,1,1,1,1,2,1,1,9,7,13,35,30,4,91,12,19,41,4,113
4f26e54b-433e-4148-87e6-1ddc03719514,Doomsday,Doomsday,,500000,Doomsday,100,https://www.imdb.com/title/tt0483607/,"Action, Sci-Fi, Thriller",Film,5.9,79K,1,1,62,9,1,1,2,1,9,2,1,31,11,21,142,30,88,79,32,11,26,4,76
d9b95e8b-4e09-4463-bdc3-dc16c1177ceb,Elizabeth and Margaret: Love and Loyalty,Elizabeth and Margaret: Love and Loyalty,,500000,Elizabeth and Margaret: Love and Loyalty,97.5,https://www.imdb.com/title/tt14160744/,Documentary,Film,7.5,516,2,,30,5,,1,2,,,,,,1,,,1,,,,1,,,1
397f9f3c-86ca-4612-8974-f1b843061e3b,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,,500000,E.T. The Extra-Terrestrial,88.46,https://www.imdb.com/title/tt0083866/,"Adventure, Family, Sci-Fi",Film,7.9,434K,1,1,44,3,1,1,1,3,,1,,3,3,6,20,41,22,17,4,12,29,1,47
1ec836ed-c9e7-4d56-a112-715aa9fa9909,El rey del sapo,El rey del sapo,,500000,El Rey del sapo,100,https://www.imdb.com/title/tt9278434/,Comedy,Film,6.0,36,1,1,3,1,1,,1,,,,,,,,,,,,,,,,
4359612f-f7eb-4f8c-876f-c5cf7ed44a96,Dügün Dernek 2: Sünnet,Dügün Dernek 2: Sünnet,,500000,Dügün Dernek 2: Sünnet,81.82,https://www.imdb.com/title/tt5114588/,Comedy,Film,6.3,11K,1,2,69,3,1,1,1,,1,1,1,3,,4,4,6,2,12,2,4,1,,3
eb3a4ed0-7c3f-4941-8d8c-5ddba46d3099,El tamaño sí importa,El tamaño sí importa,,500000,El tamaño sí importa,90,https://www.imdb.com/title/tt3829276/,Comedy,Film,4.3,328,1,1,36,3,1,1,2,1,1,1,1,1,5,4,6,7,2,7,,2,4,1,3
8cdb0d29-d85d-481c-8134-5be64e4f248c,Elizabeth,Elizabeth,,500000,Elizabeth,100,https://www.imdb.com/title/tt0127536/,"Biography, Drama, History",Film,7.4,105K,1,1,64,6,1,1,1,2,2,1,1,16,6,8,96,15,24,36,38,10,16,2,54
3ca029d4-8613-4a5b-82c8-2d9a89690c7a,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,,500000,Eternal Sunshine of the Spotless Mind,100,https://www.imdb.com/title/tt0338013/,"Drama, Romance, Sci-Fi",Film,8.3,1.1M,1,4,19,8,1,1,1,1,1,1,1,9,4,5,45,26,11,37,8,17,23,2,70
ede698f0-c2c5-4cd5-ad3f-d53b53611b7d,Ever Been to the Moon? // Sei mai stata sulla luna?,Ever Been to the Moon?,,500000,Ever Been to the Moon?,95.45,https://www.imdb.com/title/tt3907858/,"Comedy, Romance",Film,6.2,2.2K,1,3,29,4,1,1,1,1,,2,1,2,8,3,4,5,3,11,2,2,,1,9
aa96a2aa-f111-457f-9536-0f4cb4e95f21,End Game,End Game,,500000,End Game,100,https://www.imdb.com/title/tt0415778/,"Action, Thriller",Film,5.1,5.6K,1,3,48,14,1,1,1,1,,1,1,5,4,3,6,13,11,18,7,3,4,1,26
